ProductID,StoreID,Status,ID,Unit,Amount,Date
2,13,Sold,235297120828518,1,$50 ,"Sunday, June 2, 2019"
2,13,Sold,242154696528568,1,$50 ,"Sunday, June 9, 2019"
2,13,Sold,234531937128677,1,$50 ,"Sunday, June 2, 2019"
2,13,Sold,256859151228683,1,$50 ,"Sunday, June 16, 2019"
2,13,Sold,233756848628875,1,$50 ,"Sunday, June 2, 2019"
2,13,Sold,245371559628990,1,$50 ,"Sunday, June 9, 2019"
2,13,Sold,233976808729013,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,58678157012,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,23592963960,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,281974326121,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,480410858139,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,457158463271,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,571508830294,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,398356384316,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,509478333325,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,146620666374,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,484566643496,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,379831771528,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,471616675529,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,444901153553,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,205601858573,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,532604437649,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,450157592672,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,526263347719,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,482061387852,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,479197380863,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,514328377965,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,2884084601049,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,2896676811060,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,4927310301065,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,3968779221158,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,4105608701212,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,5469408721267,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3655993271302,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,3502776351361,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,4788817071405,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,1255969751421,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,2624838911448,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,5396659701528,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,4644699121539,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,4692770331734,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,2087438331779,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,5250519701780,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3557080661829,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,2427608111863,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,4427562531912,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,3196604841957,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,2814145712064,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,5305882502119,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,5398170882135,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3929951662244,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,3597965792277,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,5501316222323,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3897046732463,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,3220823452519,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,3891441332540,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,4027651712659,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,5622034262708,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,5852202942881,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3691315472965,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,2416450082978,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,1254748733003,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,2176249233069,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,3469094143087,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,4500980153152,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,3562304403346,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,5802198093434,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,4305814143444,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,4111191183478,1,$50 ,"Sunday, January 20, 2019"
2,6,Sold,1820877343543,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,2552352833634,1,$50 ,"Sunday, January 6, 2019"
2,6,Sold,5314633833674,1,$50 ,"Sunday, January 27, 2019"
2,6,Sold,3815427773695,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,3319458773703,1,$50 ,"Sunday, January 13, 2019"
2,6,Sold,6002221626091,1,$50 ,"Sunday, February 3, 2019"
2,6,Sold,7728084476123,1,$50 ,"Sunday, February 10, 2019"
2,6,Sold,8220839816267,1,$50 ,"Sunday, February 17, 2019"
2,6,Sold,6678264246868,1,$50 ,"Sunday, February 3, 2019"
2,6,Sold,8171482727069,1,$50 ,"Sunday, February 17, 2019"
2,6,Sold,7131333297240,1,$50 ,"Sunday, February 10, 2019"
2,6,Sold,8170812217294,1,$50 ,"Sunday, February 17, 2019"
2,6,Sold,7431592937643,1,$50 ,"Sunday, February 10, 2019"
2,6,Sold,6959901547779,1,$50 ,"Sunday, February 3, 2019"
2,6,Sold,9192011938538,1,$50 ,"Sunday, February 24, 2019"
2,6,Sold,105100652911017,1,$50 ,"Sunday, March 3, 2019"
2,6,Sold,159919258112409,1,$50 ,"Sunday, April 7, 2019"
2,6,Sold,166446957912420,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,188514678212475,1,$50 ,"Sunday, April 28, 2019"
2,6,Sold,164652489212673,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,157269976412852,1,$50 ,"Sunday, April 7, 2019"
2,6,Sold,167477056113087,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,154403096113283,1,$50 ,"Sunday, April 7, 2019"
2,6,Sold,177647475513318,1,$50 ,"Sunday, April 21, 2019"
2,6,Sold,151440240613534,1,$50 ,"Sunday, April 7, 2019"
2,6,Sold,187763078113614,1,$50 ,"Sunday, April 28, 2019"
2,6,Sold,169763540013618,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,165525622913712,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,168537531013849,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,154361825713896,1,$50 ,"Sunday, April 7, 2019"
2,6,Sold,187548604714099,1,$50 ,"Sunday, April 28, 2019"
2,6,Sold,168261058914195,1,$50 ,"Sunday, April 14, 2019"
2,6,Sold,182092261114266,1,$50 ,"Sunday, April 28, 2019"
2,6,Sold,172293604614448,1,$50 ,"Sunday, April 21, 2019"
2,6,Sold,176048545414525,1,$50 ,"Sunday, April 21, 2019"
2,6,Sold,194991854115989,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,222998115516127,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,191744302516136,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,195605347516227,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,193402974716277,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,219281821816448,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,197737589516728,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,200747851216743,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,190150481216937,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,229881719017060,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,212198903417187,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,210655265417222,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,195883045317260,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,193984792617432,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,222284753417496,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,209173646417785,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,211757484217896,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,222327907417916,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,191586929618234,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,213045590818404,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,228626698718409,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,211471476818418,1,$50 ,"Sunday, May 19, 2019"
2,6,Sold,201303007118487,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,194636223818590,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,221033372618598,1,$50 ,"Sunday, May 26, 2019"
2,6,Sold,197843942518605,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,200903817718767,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,195411716418888,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,199811479819025,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,201469576119178,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,208442138519181,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,193460983219256,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,206627703519654,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,200767390219697,1,$50 ,"Sunday, May 12, 2019"
2,6,Sold,198364352419930,1,$50 ,"Sunday, May 5, 2019"
2,6,Sold,239880718522279,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,269220904922406,1,$50 ,"Sunday, June 23, 2019"
2,6,Sold,252193754722608,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,266841949322711,1,$50 ,"Sunday, June 23, 2019"
2,6,Sold,253768942522766,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,236522208723021,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,255241530823023,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,249412779923226,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,268747839123282,1,$50 ,"Sunday, June 23, 2019"
2,6,Sold,255416034823284,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,230792998023406,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,234492920923815,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,248614325424073,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,275277618324549,1,$50 ,"Sunday, June 30, 2019"
2,6,Sold,245071886324805,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,233941081724860,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,244359430525104,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,245491330425150,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,246858215625217,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,260951271725808,1,$50 ,"Sunday, June 23, 2019"
2,6,Sold,233391723326135,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,277624209226169,1,$50 ,"Sunday, June 30, 2019"
2,6,Sold,232750144226252,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,236563266326298,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,232273273126373,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,242802947426433,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,240273842326447,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,275000647526971,1,$50 ,"Sunday, June 30, 2019"
2,6,Sold,252798762827111,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,237833398927412,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,262803716227666,1,$50 ,"Sunday, June 23, 2019"
2,6,Sold,255381278227750,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,230654632627781,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,240222446028158,1,$50 ,"Sunday, June 9, 2019"
2,6,Sold,232509374528435,1,$50 ,"Sunday, June 2, 2019"
2,6,Sold,250805189128448,1,$50 ,"Sunday, June 16, 2019"
2,6,Sold,246904361628659,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,26716708547,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,48228587459,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,39571812662,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,35263887898,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,514620667260,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,237514452355,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,557891351378,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,416962795405,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,518758743601,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,354538226626,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,483595009696,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,272678394700,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,587845197737,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,406923968773,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,332342480791,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,259298187806,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,574649727905,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,472248686906,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,456562396982,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2255931211058,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3140252851113,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,1753032761148,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,4687115831180,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3652728991256,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2216474351263,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,4943102331276,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,4991305451318,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3648373931464,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3001436131599,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3995804941639,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2297715981682,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,4463362611694,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3907824141697,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3437047101747,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,4283184211830,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3474215571832,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2464439831910,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3369411461958,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,4916107591968,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,4183817772002,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3495697182025,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3353420082068,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3290453052069,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,5591814392121,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,4699251372132,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2409376212137,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3083325732176,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,4210693382223,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,5749254062302,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,4107382542350,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3978476182387,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2878664892392,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3722191602582,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3038455452638,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3356696962712,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3699289492820,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,5673084242883,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,3668316822886,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,5787725292897,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,2855447792898,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,4938799362950,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2543864752955,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3394700202993,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3130320613005,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,5917612963231,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,4116305793304,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2842129703307,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3090116713338,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3829407243361,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,4390446823411,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,3270855653474,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,3409603823533,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2254055933606,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3874268983696,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,2625224583734,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,5767022633772,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,4465015503843,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2726675293920,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,2592157323961,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,3586221913969,1,$50 ,"Sunday, January 13, 2019"
2,5,Sold,4846171014009,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,2641869084126,1,$50 ,"Sunday, January 6, 2019"
2,5,Sold,4442440334146,1,$50 ,"Sunday, January 20, 2019"
2,5,Sold,5588139964149,1,$50 ,"Sunday, January 27, 2019"
2,5,Sold,8652903206119,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,7064691576295,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,8032056526456,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,8540187856468,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,6746812916512,1,$50 ,"Sunday, February 3, 2019"
2,5,Sold,6059577696775,1,$50 ,"Sunday, February 3, 2019"
2,5,Sold,8370414996888,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,8720526967045,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,9033355337070,1,$50 ,"Sunday, February 24, 2019"
2,5,Sold,7219403897608,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,9995541287629,1,$50 ,"Sunday, February 24, 2019"
2,5,Sold,7727896657798,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,8994793247945,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,8439232387950,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,7886959308040,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7551250578177,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,6669829998222,1,$50 ,"Sunday, February 3, 2019"
2,5,Sold,8981244188546,1,$50 ,"Sunday, February 17, 2019"
2,5,Sold,7454803688570,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7941365918613,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7376462888696,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,9237933168836,1,$50 ,"Sunday, February 24, 2019"
2,5,Sold,7764080298979,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7308754348982,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7216964999217,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,7205114359274,1,$50 ,"Sunday, February 10, 2019"
2,5,Sold,6858091249301,1,$50 ,"Sunday, February 3, 2019"
2,5,Sold,127998241710610,1,$50 ,"Sunday, March 17, 2019"
2,5,Sold,103599557510852,1,$50 ,"Sunday, March 3, 2019"
2,5,Sold,117672797511583,1,$50 ,"Sunday, March 10, 2019"
2,5,Sold,164780990112640,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,159214715712773,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,186341843412828,1,$50 ,"Sunday, April 28, 2019"
2,5,Sold,167721646012864,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,159179063312912,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,165902422513030,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,166112735513166,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,162785825313404,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,161646594513607,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,170812623313761,1,$50 ,"Sunday, April 21, 2019"
2,5,Sold,156654519413773,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,150988105113862,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,189951161713900,1,$50 ,"Sunday, April 28, 2019"
2,5,Sold,173911517013935,1,$50 ,"Sunday, April 21, 2019"
2,5,Sold,156075287113995,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,159999841314095,1,$50 ,"Sunday, April 7, 2019"
2,5,Sold,168186137114190,1,$50 ,"Sunday, April 14, 2019"
2,5,Sold,172240102714438,1,$50 ,"Sunday, April 21, 2019"
2,5,Sold,205829257416210,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,204858230716278,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,203003527916415,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,202544116916528,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,226687810116669,1,$50 ,"Sunday, May 26, 2019"
2,5,Sold,223273407316832,1,$50 ,"Sunday, May 26, 2019"
2,5,Sold,217281627416895,1,$50 ,"Sunday, May 19, 2019"
2,5,Sold,198691097316951,1,$50 ,"Sunday, May 5, 2019"
2,5,Sold,202903526517523,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,212721170817625,1,$50 ,"Sunday, May 19, 2019"
2,5,Sold,200958498417986,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,199053553118044,1,$50 ,"Sunday, May 5, 2019"
2,5,Sold,196296109518103,1,$50 ,"Sunday, May 5, 2019"
2,5,Sold,209032254818197,1,$50 ,"Sunday, May 12, 2019"
2,5,Sold,194436221618660,1,$50 ,"Sunday, May 5, 2019"
2,5,Sold,199708248918878,1,$50 ,"Sunday, May 5, 2019"
2,5,Sold,229079337418927,1,$50 ,"Sunday, May 26, 2019"
2,5,Sold,213621742219590,1,$50 ,"Sunday, May 19, 2019"
2,5,Sold,235572718322633,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,242479074422783,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,263124586922897,1,$50 ,"Sunday, June 23, 2019"
2,5,Sold,235367793522967,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,233720331923214,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,246341035123225,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,244814708223254,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,254403530923296,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,271497259023333,1,$50 ,"Sunday, June 30, 2019"
2,5,Sold,255539600123504,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,240891387723981,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,238876703224185,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,251521505924390,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,231319771824519,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,254286679524559,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,265112877424734,1,$50 ,"Sunday, June 23, 2019"
2,5,Sold,239601117224778,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,233770608525212,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,252525949825234,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,244833641625304,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,259410845725624,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,252403230426123,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,253715157026750,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,245542239626822,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,249583056227408,1,$50 ,"Sunday, June 9, 2019"
2,5,Sold,257468664627470,1,$50 ,"Sunday, June 16, 2019"
2,5,Sold,235768061328023,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,232330590928292,1,$50 ,"Sunday, June 2, 2019"
2,5,Sold,268057032728657,1,$50 ,"Sunday, June 23, 2019"
2,5,Sold,254623286428843,1,$50 ,"Sunday, June 16, 2019"
2,11,Sold,46984074788,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,338226193132,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,525034866136,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,535570133141,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,570183273159,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,527993484332,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,454554016382,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,435130141391,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,441687538503,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,538971064684,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,385555178827,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,4446297871082,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,4146953851153,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,4890394021208,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,2143695011258,1,$50 ,"Sunday, January 6, 2019"
2,11,Sold,5201117871262,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,4239175961265,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,5562033151425,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,5845924281475,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,5224045481534,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,3553713311606,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,2263661241624,1,$50 ,"Sunday, January 6, 2019"
2,11,Sold,3415248541681,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,4791164811706,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,4274427141717,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,4528975171770,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,3857213951798,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,4321881042011,1,$50 ,"Sunday, January 20, 2019"
2,11,Sold,3463305182093,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,3810864962101,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,5702985452105,1,$50 ,"Sunday, January 27, 2019"
2,11,Sold,3065719602183,1,$50 ,"Sunday, January 13, 2019"
2,11,Sold,4801231032311,1,$50 ,"Sunday, January 20, 2019"
