ID,Unit,Gender,Product,Category,Segment,Store,Type,Issue,Promotion,Amount,Age,Price Range
203730089220687,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
195894807920690,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
201054397320694,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
206156232120696,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
216947997920698,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
199195026720699,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
190117791120700,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
209890961220701,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
213901549020702,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
195493800120703,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
208572460820706,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
201267947520709,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
211070689820710,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
205749751020711,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
196231093220713,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
206279044320714,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
226363698520715,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
210486070120716,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
221266834220718,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
258505271729182,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
239242890829211,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
259180227229226,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
248007669229256,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
257483039229261,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
234546650729276,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
256847033329310,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
263226896329319,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
249879331929322,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
271215525129336,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
242619529429393,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
242434410829428,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
230137990529430,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
252613547229431,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
275494416129439,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
272536688429489,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
232510850029514,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
4196566414930,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
4038540245009,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
4855175355097,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
3205618055225,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
5784977815279,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
4700016075347,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
8424203399585,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
6671028839701,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
6455738249834,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
126528173911980,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
155491152015037,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
197637794320643,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
193845421120645,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
200714154420646,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
226338717920649,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
192135607820653,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
196291459020658,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
210207963320662,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
192776402220663,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
202645082120688,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
201824815920689,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
226334307120692,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
200252420320693,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
203506522920695,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
215861464320697,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
207420257620704,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
222650720420705,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
208255313020707,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
215149202520712,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
208794022620717,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
233846042829258,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
263611400029318,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
246756254729357,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
236926691329360,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
231503689329385,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
236764668829386,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
2156997494850,1,Female,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
126673036711881,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
128497709811977,1,Female,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
152953562314984,1,Female,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
185161689115007,1,Female,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
159708422215034,1,Female,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
167836492215040,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
213976377020627,1,Female,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
235154301129230,1,Female,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
232698276029347,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
254304956929525,1,Female,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,21 to 25 years,>$70
4005231554241,1,Female,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4220669915952,1,Female,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
84824409010107,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
79126807610297,1,Female,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
159938615314549,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
160109376214708,1,Female,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
180300716014739,1,Female,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
162941759214768,1,Female,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
181106665614852,1,Female,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
152655202515511,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
165431600015553,1,Female,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
167489757015609,1,Female,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
170409187515758,1,Female,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
167662082815770,1,Female,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
167111289115820,1,Female,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
154063640515939,1,Female,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
267766430229633,1,Female,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
2225089104163,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4570521744170,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
2644811234223,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4346963354273,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4741346374340,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
5800075404355,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4838721424366,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
3885963764373,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4631481864386,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
3670159654466,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
2767544724473,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
2118563894481,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
2100662254489,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4752894504505,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
5742181944508,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
4491510005385,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4181351545394,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
2739017505413,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4877403575434,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
3947068325447,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4665157345518,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
3639429535528,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
2397420065538,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4189636055613,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
3874197975623,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4061171195666,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4865472225681,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
2821050265715,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
3401053945752,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4516305465814,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
4530740025849,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
3838904865903,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
8449930169338,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
9445481879340,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
8664916379417,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
6473822599499,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
7262316909509,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
6969693759531,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
6382014589932,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
66489505110013,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
69249997510046,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
83688740010084,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
98669962610119,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
98135602910133,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
89587311210169,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
66825702110170,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
67639899410187,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
66532208510198,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
78915531210212,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
87376746810235,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
72654294110261,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
68616782910277,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
96716301010282,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
140409485811745,1,Male,Publisher,Office 365,Turquoise,Pirum,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
132577893711749,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
106574115811765,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
114806591311776,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
103810001011790,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
100870440611800,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
142073938511808,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
109675777211834,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
103197924211847,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
138789619212141,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
132177855012159,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
103156736412163,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
136813234812266,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
149654185012295,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
118231698412328,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
168903130014577,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
181012209214603,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
157286371914634,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
163482515314703,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
169353887914719,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
172899507814743,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
155199400814769,1,Male,Publisher,Office 365,Turquoise,Quibus,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
163585782714817,1,Male,Publisher,Office 365,Turquoise,Natura,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
160294114414822,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
189863281814899,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
168274090314902,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
177790133314906,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
177535867215347,1,Male,Publisher,Office 365,Turquoise,Barba,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
176978295715359,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
180836629515364,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
164575759915399,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
155132684015408,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
175962057615421,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
188778696915447,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
160583922615469,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
169312277115555,1,Male,Publisher,Office 365,Turquoise,Salvus,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
186721893215610,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
170249173815642,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
153910601615670,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
159320494415705,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
158750557415755,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
181227222515792,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
181949895515840,1,Male,Publisher,Office 365,Turquoise,Contoso,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
165370019015868,1,Male,Publisher,Office 365,Turquoise,Victoria,Internal,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
236103886729033,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
241726769029055,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
253117228829110,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
264338382929116,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
251932044429141,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
248305042529156,1,Male,Publisher,Office 365,Turquoise,Leo,External,Satisfaction Guarantee,None,$85 ,15 to 20 years,>$70
233507264829529,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
230815934729547,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
250949771929554,1,Male,Publisher,Office 365,Turquoise,Fama,Internal,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
267321316929559,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
272091591529574,1,Male,Publisher,Office 365,Turquoise,Aliqui,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
276576507129583,1,Male,Publisher,Office 365,Turquoise,VanArsdel,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
231010558829700,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
241340998129731,1,Male,Publisher,Office 365,Turquoise,Pomum,External,Satisfaction Guarantee,None,$85 ,26 to 30 years,>$70
270848112229831,1,Male,Publisher,Office 365,Turquoise,Abbas,External,Satisfaction Guarantee,None,$85 ,31 to 35 years,>$70
